epoch,lr,step,train_loss
0,1.7168886188301258e-05,49,10.132303237915039
0,3.468815702944994e-05,99,9.980737686157227
0,5.2207429689588025e-05,149,9.727945327758789
0,6.972670234972611e-05,199,9.501099586486816
0,8.724597137188539e-05,249,9.356897354125977
0,0.00010476524039404467,299,9.11485767364502
0,0.00012228451669216156,349,8.958491325378418
0,0.00013980378571432084,399,9.062808990478516
0,0.00015732305473648012,449,8.910820960998535
0,0.0001748423237586394,499,8.942564964294434
0,0.00019236159278079867,549,8.83868408203125
0,0.00020988086180295795,599,8.725408554077148
0,0.00022740014537703246,649,8.764063835144043
0,0.00024491941439919174,699,8.490412712097168
0,0.0002624386688694358,749,8.311368942260742
0,0.0002799579524435103,799,8.292840957641602
0,0.0002974772360175848,849,8.018649101257324
0,0.00031499649048782885,899,7.739828586578369
0,0.00033251577406190336,949,7.728808403015137
0,0.0003500350285321474,999,7.404712677001953
0,0.0003675543121062219,1049,7.055630207061768
0,0.00038507356657646596,1099,6.879659652709961
0,0.00040259285015054047,1149,6.651797294616699
0,0.000420112133724615,1199,6.553551197052002
0,0.00043763138819485903,1249,6.336925506591797
0,0.00045515067176893353,1299,5.878536224365234
0,0.0004726699262391776,1349,5.938896179199219
0,0.0004901891807094216,1399,5.647933483123779
0,0.0005077084642834961,1449,5.3455047607421875
0,0.0005252277478575706,1499,5.313830852508545
0,0.0005427470314316452,1549,5.13168478012085
0,0.0005602663150057197,1599,4.893630027770996
0,0.0005777855403721333,1649,4.83489465713501
0,0.0005953048239462078,1699,4.733856201171875
0,0.0006128241075202823,1749,4.593542098999023
0,0.0006303433910943568,1799,4.361367702484131
0,0.0006478626746684313,1849,4.277432441711426
0,0.0006653819000348449,1899,4.312748432159424
0,0.0006829011836089194,1949,4.350450038909912
0,0.0007004204671829939,1999,4.378348350524902
0,0.0007179397507570684,2049,4.269662857055664
0,0.000735458976123482,2099,4.175221920013428
0,0.0007529782596975565,2149,4.139623165130615
0,0.000770497543271631,2199,4.263500690460205
0,0.0007880168268457055,2249,4.086541175842285
0,0.00080553611041978,2299,4.195279598236084
0,0.0008230553357861936,2349,3.8191752433776855
0,0.0008405746193602681,2399,3.911059617996216
0,0.0008580939029343426,2449,3.984318971633911
0,0.0008756131865084171,2499,3.916593313217163
0,0.0008931324700824916,2549,3.754289388656616
0,0.0009106516954489052,2599,4.384422302246094
0,0.0009281709790229797,2649,3.8416686058044434
0,0.0009456902625970542,2699,3.939584493637085
0,0.0009632095461711287,2749,4.213331699371338
0,0.0009807287715375423,2799,3.7637579441070557
0,0.0009982481133192778,2849,3.8990373611450195
0,0.000998248695395887,2899,3.6727077960968018
0,0.0009963028132915497,2949,3.645136594772339
0,0.0009943569311872125,2999,3.65704345703125
0,0.0009924109326675534,3049,3.7260844707489014
0,0.0009904650505632162,3099,3.979628086090088
0,0.000988519168458879,3149,3.6846704483032227
0,0.0009865732863545418,3199,3.9127814769744873
0,0.0009846274042502046,3249,3.7536580562591553
0,0.0009826814057305455,3299,3.796642780303955
0,0.0009807355236262083,3349,3.794813632965088
0,0.000978789641521871,3399,3.7309937477111816
0,0.0009768437594175339,3449,3.6597023010253906
0,0.0009748978191055357,3499,3.7977380752563477
0,0.0009729519370011985,3549,3.615341901779175
0,0.0009710060548968613,3599,3.6526403427124023
0,0.0009690601145848632,3649,3.812429189682007
0,0.000967114232480526,3699,3.7300467491149902
0,0.0009651682921685278,3749,3.7996058464050293
0,0.0009632224100641906,3799,3.6427321434020996
0,0.0009612765279598534,3849,3.6009743213653564
0,0.0009593305876478553,3899,3.9273805618286133
0,0.0009573847055435181,3949,3.573256254196167
0,0.0009554388234391809,3999,3.8190927505493164
0,0.0009534928831271827,4049,3.7167906761169434
0,0.0009515470010228455,4099,3.5210182666778564
0,0.0009496010607108474,4149,3.5560896396636963
0,0.0009476551786065102,4199,3.6692581176757812
0,0.000945709296502173,4249,3.623706102371216
0,0.0009437633561901748,4299,3.7642886638641357
0,0.0009418174740858376,4349,3.53143572807312
0,0.0009398715919815004,4399,3.7613072395324707
0,0.0009379256516695023,4449,3.743756055831909
0,0.000935979769565165,4499,3.4822821617126465
0,0.0009340338874608278,4549,3.540365219116211
0,0.0009320879471488297,4599,3.464296579360962
0,0.0009301420650444925,4649,3.716001510620117
0,0.0009281961247324944,4699,3.58233380317688
0,0.0009262502426281571,4749,3.89865779876709
0,0.0009243043605238199,4799,3.4151172637939453
0,0.0009223584202118218,4849,3.6496431827545166
0,0.0009204125381074846,4899,3.447938919067383
0,0.0009184666560031474,4949,3.7288763523101807
0,0.0009165207156911492,4999,3.4298157691955566
0,0.000914574833586812,5049,3.454085111618042
0,0.0009126288932748139,5099,3.42256498336792
0,0.0009106830111704767,5149,3.559276580810547
0,0.0009087371290661395,5199,3.443542957305908
0,0.0009067911887541413,5249,3.4059436321258545
0,0.0009048453066498041,5299,3.3344712257385254
0,0.0009028994245454669,5349,3.4920098781585693
0,0.0009009534842334688,5399,3.6028943061828613
0,0.0008990076021291316,5449,3.344600200653076
0,0.0008970616618171334,5499,3.499096393585205
0,0.0008951157797127962,5549,3.5588107109069824
